source_file,project_name,page,section_hint,category_rank_on_page,primary_category,keyword_score,matched_keywords,text_excerpt
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,132,토공사,1,토공사/기초,5,토공사; 기초; 배수; 지반; 토질,3.3.4 기초지반의표층에고함수비의연약층이존재하거나용수가있는경우에는배수대
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,132,토공사,2,안전/보건,3,안전; 붕괴; 재해,3.2.2 비탈면의안정상취약한지역에높은흙쌓기를하는경우에는시공중의안전관리
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,132,토공사,3,관리/행정/공정,2,협의; 승인,3.3.3 기초지반내에폐갱도등의공동이있는경우에는관련기관과의협의및감리자가
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,133,토공사,1,토공사/기초,6,토공사; 기초; 성토; 배수; 지하수위; 지반,3.5.2 흙쌓기부의지하수위상승방지대책은기초지반에서의용수와강우등에의한침
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,133,토공사,2,공사개요/총칙,1,감리자,3.4.2 경사지반상에서는암버력으로흙쌓기하는것은감리자가인정하는경우에만허용
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,133,토공사,3,관리/행정/공정,1,승인,"3.4.4 원지반표면에층따기할때에는감리자가승인하는각도, 배수방법, 횡단경사등을"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,134,토공사,1,토공사/기초,2,토공사; 지하수위,"3.6.5 높은흙쌓기할경우에는재료의상태, 지하수위등의변화를관측할수있는체제"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,134,토공사,2,관리/행정/공정,1,검사,3.8.1 현장검사및시험：01330 품질관리의해당요건참조
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,134,토공사,3,자재관리,1,재료,"3.6.5 높은흙쌓기할경우에는재료의상태, 지하수위등의변화를관측할수있는체제"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,135,토공사,1,토공사/기초,5,토공사; 터파기; 되메우기; 지반; 발파,"2) 02220 일반토공：땅고르기, 터파기, 되메우기재료, 터파기및되메우기"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,135,토공사,2,자재관리,3,재료; 한국산업규격; KS,"2) 02220 일반토공：땅고르기, 터파기, 되메우기재료, 터파기및되메우기"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,135,토공사,3,공사개요/총칙,1,적용범위,1.1.1 이시방서는땅파기중지하에묻힌암을기계적인방법이나발파로제거하는시
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,136,토공사,1,공사개요/총칙,2,감리자; 관련법규,1.5.1 폭약업체：암석분해발파에경험이있는전문업체로서감리자의승인을받아야
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,136,토공사,2,관리/행정/공정,2,제출; 승인,1.4.1 자료제출절차：01240 제출자료의해당요건참조
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,136,토공사,3,자재관리,2,반입; 취급,"1.6.2 폭약의현장반입이나천공이시작되기전에관계기관의허가를받고, 허가사본을"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,137,토공사,1,토공사/기초,5,토공사; 기초; 터파기; 되메우기; 발파,3.2.5 과도하게따낸더파기부분은감리자의지시에따라02223 터파기및되메우기의
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,137,토공사,2,자재관리,2,자재; 재료,2.1.3 발파매트재료：폭약전문업체가추천한것이라야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,137,토공사,3,철근콘크리트,2,콘크리트; 양생,2.1.4 기계적인분해재：양생시에팽창하는재료의화합물이어야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,138,토공사,1,토공사/기초,3,토공사; 기초; 발파,3.3.2 발파작업의진행중에는지진파탐사장치로감시하여야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,138,토공사,2,관리/행정/공정,1,검사,3.4.2 기초지지면과암따기로생긴공동은육안으로검사하여야한다
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,138,토공사,3,품질관리/시험,1,품질관리,3.3.2 발파작업의진행중에는지진파탐사장치로감시하여야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,139,토공사,1,토공사/기초,4,토공사; 터파기; 되메우기; 배수,"1) 물푸기는수위의저하와터파기비탈면이나바닥면에서발생하는누수의차단, 터파"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,139,토공사,2,공사개요/총칙,2,적용범위; 법령,1.2 환경규제：물을작업장밖으로배출하는방법은관계법령의해당규정에따라야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,139,토공사,3,자재관리,2,재료; 운반,"기비탈면의안전성증대, 터파기비탈면이나바닥면아래의재료손실의방지, 쉬트및버팀"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,140,토공사,1,토공사/기초,4,토공사; 터파기; 배수; 지반,"1.5.1 지표배수：수로, 측구, 도랑, 파이프, 웅덩이또는기타수단을사용하여터파기바"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,140,토공사,2,관리/행정/공정,2,제출; 승인,"나, 줄가능성이있는경우는감리자의승인을받아더이상의지반이동손상을방지하도록"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,140,토공사,3,공사개요/총칙,1,감리자,"나, 줄가능성이있는경우는감리자의승인을받아더이상의지반이동손상을방지하도록"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,141,토공사,1,공사개요/총칙,3,설계도서; 감리자; 법령,"수거로배수하여야하며, 관계법령의해당규정에따라야한"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,141,토공사,2,토공사/기초,3,토공사; 배수; 지하수위,"수거로배수하여야하며, 관계법령의해당규정에따라야한"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,141,토공사,3,관리/행정/공정,2,협의; 제출,"으로용량이제약을받는다면관계기관과협의를하여야하고, 빗물하수거는깨끗이청소하"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,142,토공사,1,관리/행정/공정,2,제출; 승인,"업이안정이되면, 감리자가승인한대로더길어진시간간격을두고관찰하여야한"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,142,토공사,2,자재관리,2,자재; 재료,"2.1.1 물푸기작업과시설을위하여필요한모든재료, 도구, 장비, 시설및설비를갖"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,142,토공사,3,토공사/기초,2,토공사; 배수,3.1.6 지하에통과하는배수시설을갖는구조물에대한물푸기범위는양압에저항하도록
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,143,토공사,1,토공사/기초,3,토공사; 터파기; 배수,"수시설의영향하에있는부분을배수하기위한장치를비치, 설치및제거하여야한"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,143,토공사,2,공사개요/총칙,1,감리자,3.2.1 가물막이를시설할경우에는시공계획과구조계산서를제출하여감리자의확인을
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,143,토공사,3,관리/행정/공정,1,제출,3.2.1 가물막이를시설할경우에는시공계획과구조계산서를제출하여감리자의확인을
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,144,토공사,1,토공사/기초,4,토공사; 기초; 터파기; 토류판,1.2.4 강제널말뚝：기초터파기에서토압을지탱하여유토하고지수하기위하여수직으
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,144,토공사,2,철근콘크리트,3,철근; 콘크리트; 레미콘,"1.2.6 슬러리벽：깊은도랑에트레미콘크리트를채워만든철근콘크리트의지중벽이며,"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,144,토공사,3,공사개요/총칙,1,적용범위,"1.1.1 이시방서는도면에명시되고요구된터파기지보공의설계, 설치, 철거및유지"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,145,토공사,1,토공사/기초,5,토공사; 기초; 터파기; 지반; 토질,1.4.5 전문기술자의확인：시공상세도면및계산서는구조및토질및기초기술자가
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,145,토공사,2,자재관리,2,견본; KS,"1.4.1 공통사항：01240 자료제출, 01260 시공상세도면, 제품자료및견본품등자료"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,145,토공사,3,철근콘크리트,2,콘크리트; 레미콘,1.2.10 트레미콘크리트：수중콘크리트를채워서깊은도랑이나터파기내의벤토나이
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,146,토공사,1,토공사/기초,4,토공사; 되메우기; 배수; 토류판,"1.5.4 땅파기지보공은파낸공간이작업원, 콘크리트거푸집, 벽체방수및배수계통에요"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,146,토공사,2,철근콘크리트,2,콘크리트; 거푸집,"1.5.4 땅파기지보공은파낸공간이작업원, 콘크리트거푸집, 벽체방수및배수계통에요"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,146,토공사,3,안전/보건,1,안전,"이나침하를일으키지않고안전하고신속하게영구구조물을시공하고, 인근건물, 구조물,"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,147,토공사,1,철근콘크리트,5,철근; 콘크리트; 거푸집; 레미콘; 압축강도,"2.1.4 콘크리트：04120 거푸집공, 04130 철근공, 04210 일반콘크리트공"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,147,토공사,2,자재관리,4,자재; 재료; 취급; KS,3) 승인된사고예방계획을실시하는데사용할재료와장비를갖추어야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,147,토공사,3,토공사/기초,2,토공사; 토류판,"된대로토류판, 나무널판등을설치하는데필요한치수를가진H기둥또는빔이라야한"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,148,토공사,1,토공사/기초,4,토공사; 배수; 토질; 토류판,"것과같은좋은토질조건이고, 주변에진동피해가없을경우는박기말뚝으로시공할수있"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,148,토공사,2,환경관리,2,진동; 지하수,"것과같은좋은토질조건이고, 주변에진동피해가없을경우는박기말뚝으로시공할수있"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,148,토공사,3,철근콘크리트,2,콘크리트; 정착,치에연결한정착물이며매설물은PC불록이나강철판으로도할수있
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,149,토공사,1,관리/행정/공정,2,승인; 검사,2) 깊은도랑의검사용도구나장치는승인된시공상세도면에명시된치수로도랑이파
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,149,토공사,2,자재관리,1,재료,여지고침전된파낸재료가제거되었는지를확인할수있는것이라야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,149,토공사,3,가설공사/비계,1,가설,"수있게하는것이라야하며, 벤토나이트슬러리는가설배관이나다른적합한방법으로도"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,150,토공사,1,철근콘크리트,4,철근; 콘크리트; 레미콘; 이음,1) 슬러리도랑벽은트레미콘크리트로벤토나이트슬러리를완전히대치해서만들어야
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,150,토공사,2,토공사/기초,2,토공사; 지반,3) 벽체아래의파이핑이나벽체의횡이동으로인한지반손실을방지할수있도록땅파
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,150,토공사,3,공사개요/총칙,1,감리자,2) 슬러리벽은철근콘크리트나구조용강재를매설한콘크리트또는감리자가승인하는
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,151,토공사,1,철근콘크리트,2,콘크리트; 정착,"3.4.1 공통사항：기둥, 엄지말뚝또는콘크리트슬러리벽으로받쳐진본바닥면을지지하"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,151,토공사,2,철골공사,2,강재; 정착,"4) 복부판보강재, 강판계, 앵글또는브레이싱은구조용부재사이의접합부와지점의"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,151,토공사,3,관리/행정/공정,1,승인,1) 타이백정착물은승인된시공상세도면에따라명시되었거나필요에따라설치하여
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,152,토공사,1,관리/행정/공정,3,제출; 승인; 입회,"험의상세한시공상세도면과잭킹절차를제출하고, 감리자의입회하에설치하여야한"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,152,토공사,2,토공사/기초,3,토공사; 되메우기; 지반,"타이백정착물과강선또는강봉을그라우트, 버림콘크리트또는다져진되메우기로감싸야"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,152,토공사,3,철근콘크리트,2,콘크리트; 정착,"타이백정착물과강선또는강봉을그라우트, 버림콘크리트또는다져진되메우기로감싸야"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,153,토공사,1,토공사/기초,3,토공사; 되메우기; 토류판,"1) 단부의지보공은계약의경계선에접해서설치하고, 엄지말뚝, 토류판및타이백등"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,153,토공사,2,철근콘크리트,3,콘크리트; 다짐; 압축강도,크리트나02220 일반토공에명시된위치에대한지정된다짐으로다지도록되메우기를
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,153,토공사,3,공사개요/총칙,2,발주자; 시공자,3.5.1 발주자의인접한계약구역과접합되는경계에서의땅파기지보공은공사일정과실
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,154,토공사,1,토공사/기초,1,토공사,3.6.4 철거로초래된물건의손상은수리해주어야한다
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,154,토공사,2,철거/해체/자원재활용,1,철거,3.6.4 철거로초래된물건의손상은수리해주어야한다
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,155,토공사,1,토공사/기초,6,토공사; 기초; 터파기; 되메우기; 배수; 지반,"1.1.1 이시방서는교대, 옹벽및건물옹벽등의지하기초배수, 유공배수패널, 아스팔트"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,155,토공사,2,자재관리,3,재료; 한국산업규격; KS,"처리한투수성재료, 유공관그리고관, 필터골재및필터부직포로된혼성배수계통등에"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,155,토공사,3,공사개요/총칙,2,적용범위; 용어,"1.1.1 이시방서는교대, 옹벽및건물옹벽등의지하기초배수, 유공배수패널, 아스팔트"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,156,토공사,1,자재관리,3,자재; 재료; KS,"1.3.3 제품자료：관재료, 관연결재료, 기초와옹벽에대한투수성배수부직포, 여과부직포"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,156,토공사,2,토공사/기초,3,토공사; 기초; 배수,"1.3.3 제품자료：관재료, 관연결재료, 기초와옹벽에대한투수성배수부직포, 여과부직포"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,156,토공사,3,철근콘크리트,3,철근; 콘크리트; 이음,2) 철근콘크리트관：KS F 4401에적합한제품
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,157,토공사,1,토공사/기초,4,토공사; 기초; 배수; 지반,"2.1.2 배수및필터골재：지중배수관의아래, 둘레및위로도랑메우기와기초및옹벽의"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,157,토공사,2,자재관리,2,재료; KS,2.2.4 불투수성시트：가용성막재시트는KS F 4911의요건에합치되는PVC재료로
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,157,토공사,3,철근콘크리트,2,콘크리트; 이음,2.2.3 투수성배수재：콘크리트기초와옹벽에작용하는수압을제거할수있도록설계
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,158,토공사,1,토공사/기초,3,토공사; 기초; 배수,3.3.3 확대기초에서는지중배수관과접속되게하여야하며접속방법은감리자의지시를
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,158,토공사,2,철근콘크리트,2,콘크리트; 이음,"3.1.5 돌조각, 벽돌깨진콘크리트나아스팔트를관의중간을고이는데사용해서는안되"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,158,토공사,3,공사개요/총칙,1,감리자,부에는관제작자가공급한슬리브커플링을설치하거나감리자가승인하는다른방법으로
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,159,토공사,1,토공사/기초,5,토공사; 기초; 터파기; 되메우기; 배수,"1) 이시방서는유공관및배수매트주위의필터골재및필터섬유를포함하며, 터파기"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,159,토공사,2,철근콘크리트,4,철근; 콘크리트; 이음; 슬래브,1.1.1 이시방서는구조물주위및바닥슬래브또는흙쌓기하부의유공관배수시설에
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,159,토공사,3,자재관리,2,한국산업규격; KS,1.1.1 이시방서는구조물주위및바닥슬래브또는흙쌓기하부의유공관배수시설에
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,160,토공사,1,토공사/기초,4,토공사; 기초; 되메우기; 배수,3.2.2 배수관을손상시키거나되메우기와다짐에지장을줄수있는큰돌이나단단한물
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,160,토공사,2,철근콘크리트,4,철근; 콘크리트; 다짐; 이음,2.1.3 콘크리트관：KS F 4409의요건에합치하는유공철근콘크리트관
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,160,토공사,3,자재관리,3,자재; 재료; KS,1.4.1 재료와해당공사의시공에대한관련법규준수
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,161,토공사,1,토공사/기초,4,토공사; 터파기; 되메우기; 배수,"3.3.9 다짐은02223의터파기및되메우기의다짐요건에따라야하며, 다질때관에변"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,161,토공사,2,철근콘크리트,2,다짐; 이음,"3.3.4 관은느슨하게끝을맞대고이음에중심을두고, 관둘레에300mm 너비로이음덮"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,161,토공사,3,공사개요/총칙,1,감리자,3.4.2 관위로골재를채우기바로전에감리자의검사를요청하여야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,162,토공사,1,공사개요/총칙,2,적용범위; 용어,"1.1.1 이시방서는쌓기및깎기한비탈면, 둑쌓기, 길어깨, 구거및수로의제방, 명시"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,162,토공사,2,자재관리,2,한국산업규격; KS,"1.1.1 이시방서는쌓기및깎기한비탈면, 둑쌓기, 길어깨, 구거및수로의제방, 명시"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,162,토공사,3,토공사/기초,2,토공사; 지반,"1.1.1 이시방서는쌓기및깎기한비탈면, 둑쌓기, 길어깨, 구거및수로의제방, 명시"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,163,토공사,1,자재관리,3,자재; 재료; KS,2.1.1 콘크리트블록：KS F 4001에합치하는프리캐스트블록으로계약도면에달리명
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,163,토공사,2,철근콘크리트,2,콘크리트; 이음,1.3.2 블록깔기：프리캐스트블록으로이음매에모르타르나그라우트를채운
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,163,토공사,3,환경관리,1,대기,1.4.1 대기온도가10℃이하일때는콘크리트나그라우트로비탈면보호공은하지않아야
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,164,토공사,1,토공사/기초,3,토공사; 배수; 지반,2.2.3 배수및필터용골재：02310 지하배수시설공의해당요건참조
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,164,토공사,2,공사개요/총칙,1,용어,2.2.4 필터용부직포：KS F 1005 지반용섬유용어의해당요건참조
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,164,토공사,3,자재관리,1,KS,2.2.4 필터용부직포：KS F 1005 지반용섬유용어의해당요건참조
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,165,토공사,1,자재관리,3,재료; 운반; 배합,2.4.1 섶재료：씨뿌리기에적합한유기질섬유로감리자가승인한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,165,토공사,2,공사개요/총칙,1,감리자,2.4.1 섶재료：씨뿌리기에적합한유기질섬유로감리자가승인한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,165,토공사,3,관리/행정/공정,1,승인,2.4.1 섶재료：씨뿌리기에적합한유기질섬유로감리자가승인한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,166,토공사,1,자재관리,2,재료; 배합,치수가다른돌을적절한배합으로다져서사석비탈면보호공을만들어야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,166,토공사,2,철근콘크리트,2,콘크리트; 양생,3.1.4 콘크리트깔기：04210 일반콘크리트공의해당요건을따라야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,166,토공사,3,공사개요/총칙,1,감리자,2) 표면이명시된마무리면에서±25mm 이내인지확인하고변동이크면감리자에게서
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,167,토공사,1,토공사/기초,2,토공사; 지반,에다시씨뿌리기를해서전체구역이만족스러운발아상태가될때까지반복하여야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,167,토공사,2,공사개요/총칙,1,감리자,적합한경우에는감리자의서면지시를받고24시간내에그구역을다시일구어씨뿌리기
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,167,토공사,3,관리/행정/공정,1,보고,3) 표토가씨앗슬러리를받아들일수있는식재에적합한상태인지확인하여야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,168,토공사,1,환경관리,1,살수,"4) 숙성기간은물주기, 잡초솎아내기, 비료주기, 살수, 해충방제및적절한성장에요구"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,168,토공사,2,토공사/기초,1,토공사,"3) 이경우, 씨뿌리기가명시된요건을만족할때까지숙성기간은계속된"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,169,토공사,1,공사개요/총칙,2,적용범위; 용어,"1.1.1 이시방서는흙쌓기및깎기한비탈면, 둑쌓기, 길어깨, 구거및수로의제방및"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,169,토공사,2,자재관리,2,한국산업규격; KS,"1.1.1 이시방서는흙쌓기및깎기한비탈면, 둑쌓기, 길어깨, 구거및수로의제방및"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,169,토공사,3,토공사/기초,2,토공사; 지반,흙쌓기비탈면은토목섬유나강재등의인장재를포설하여지반의강도를증가시키고
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,170,토공사,1,자재관리,2,자재; 재료,1.4.1 흙쌓기에사용하는흙재료는02210 흙재료를참조하여야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,170,토공사,2,토공사/기초,2,토공사; 지반,"흙깎기비탈면은지반내에인장부재를천공후삽입하거나압입, 또는타입하여설치해서"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,170,토공사,3,공사개요/총칙,1,감리자,1.4.3 흙쌓기는흙재료를일정한두께를포설한후에감리자가인정하는장비를이용하여
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,171,토공사,1,자재관리,2,재료; 취급,2.3 채움재는부피가감소되지않으며침식되지않고화학적으로안정되며유기질을포함
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,171,토공사,2,토공사/기초,2,토공사; 지반,"2.8 지반보강목적으로사용하는유리섬유보강재는인장강도가충분히크고, 내구성이있"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,171,토공사,3,철골공사,2,강재; 정착,2.4 비탈면보강재는비탈면의존속기간에따라2년을기준하여임시또는영구로구분하
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,172,토공사,1,토공사/기초,6,토공사; 기초; 성토; 배수; 지반; 토질,3.2.1 토목섬유나기타보강재를사용하여보강흙쌓기할때에는기초지반및성토지반의
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,172,토공사,2,공사개요/총칙,2,설계도서; 감리자,"3.1.2 천공은설계도서에표시된위치, 천공지름, 길이및방향에따르도록하며, 천공각도"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,172,토공사,3,자재관리,2,재료; 반입,3.1.4 천공장비는현장토질에적합한것으로반입․시공하며천공부홀을이완시켜서는
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,173,토공사,1,토공사/기초,4,토공사; 기초; 배수; 지반,2) 옹벽의뒤채우기지반내에유입된물을배수하기위하여옹벽벽체에는충분한개수
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,173,토공사,2,공사개요/총칙,1,설계도서,기에침투되지않도록함과동시에지표수를모아서설계도서에명시된곳으로유도하는
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,173,토공사,3,안전/보건,1,안전,통하여안전성을확인한다음에소정의긴장하중을도입하여야한
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,174,토공사,1,토공사/기초,4,토공사; 터파기; 되메우기; 지반,"1) 02220 일반토공: 흙재료, 땅깎기, 되메우기, 터파기및되채우기"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,174,토공사,2,자재관리,3,재료; 한국산업규격; KS,"1) 02220 일반토공: 흙재료, 땅깎기, 되메우기, 터파기및되채우기"
토목공사+표준일반시방서+2016.pdf,토목공사+표준일반시방서+2016.pdf,174,토공사,3,공사개요/총칙,1,적용범위,"1.1.1 이시방서는불량한지반의전체또는일부를양호한지반으로개량하거나, 지반"
